promo_duration_days,promo_investment,promo_price_unit,year,end_date,start_date,event_id,offer_mechanic,ppg_id,promo_tactic,retailer,subsegment_name,promo_duration_weeks,no_promo_price_unit,avg_price_unit,Redemption Rate,volume_lift_pct,total_volume,month,avg_base_volume,ppg-retailer,yearweek,week,volume,revenue,baseline,incremental_volume,promo_investment,incr_revenue,roi,discount
7.0,,5.954565533337033,2022,2022-05-07,2022-05-01,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-05-01|2022-05-07|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.987229579021069,6.374212127645668,0.5936271858572727,,,5,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202218.0,18.0,,,,,,,,0.1477930607553781
7.0,,6.299147069626684,2022,2022-05-14,2022-05-08,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-05-08|2022-05-14|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.096235206624804,7.096235206624804,-0.0,,,5,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202219.0,19.0,,,,,,,,0.112325495673253
7.0,,6.941758064092345,2022,2022-05-28,2022-05-22,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-05-22|2022-05-28|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.0962352066248044,7.018215997786776,0.5050534179944064,,,5,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202221.0,21.0,,,,,,,,0.0217688870273415
7.0,,6.670498301648402,2022,2022-06-11,2022-06-05,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-06-05|2022-06-11|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.706777950211484,7.706777950211484,-0.0,,,6,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202223.0,23.0,,,,,,,,0.1344634106831436
7.0,,6.665500961476158,2022,2022-07-16,2022-07-10,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-07-10|2022-07-16|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.67906491509581,7.67906491509581,-0.0,,,7,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202228.0,28.0,,,,,,,,0.1319905437479956
7.0,,6.74625459029217,2022,2022-08-13,2022-08-07,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-08-07|2022-08-13|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.679064914151643,6.820075672309145,0.920861637002963,,,8,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202232.0,32.0,,,,,,,,0.1214744678275097
7.0,,6.680711042882352,2022,2022-08-27,2022-08-21,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-08-21|2022-08-27|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.67906491425051,6.860539295309855,0.8198752390461875,,,8,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202234.0,34.0,,,,,,,,0.1300098231381599
7.0,,8.743636943792382,2021,2021-08-14,2021-08-08,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE|2021-08-08|2021-08-14|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,8.743636943792383,8.743636943792383,-0.0,,,8,573554.0956868462,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEOther Total US Drug,202132.0,32.0,,,,,,,,2.220446049250313e-16
7.0,,8.1043751488496,2021,2021-08-21,2021-08-15,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE|2021-08-15|2021-08-21|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,8.465194769559941,8.1043751488496,1.0,,,8,573554.0956868462,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEOther Total US Drug,202133.0,33.0,,,,,,,,0.0426239006346097
7.0,,8.308345341376757,2021,2021-09-04,2021-08-29,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE|2021-08-29|2021-09-04|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,8.465194769559941,8.308345341376759,0.9999999999999896,,,9,573554.0956868462,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEOther Total US Drug,202135.0,35.0,,,,,,,,0.01852874416395
7.0,,8.448008344971498,2021,2021-09-25,2021-09-19,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE|2021-09-19|2021-09-25|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,8.448008344971498,8.448008344971498,0.0,,,9,573554.0956868462,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEOther Total US Drug,202138.0,38.0,,,,,,,,0.0
7.0,,8.358479780464767,2022,2022-12-31,2022-12-25,Other Total US Drug|Feature & Display|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE|2022-12-25|2022-12-31|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature & Display,Other Total US Drug,DISINFECTANT SPRAY,1.0,8.766683990130558,8.437547182096056,0.8063042963324087,,,12,363402.231093,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEOther Total US Drug,202252.0,52.0,,,,,,,,0.046563125821045
7.0,,4.356091606399091,2021,2021-07-24,2021-07-18,Other Total US Drug|Feature Only|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-07-18|2021-07-24|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Feature Only,Other Total US Drug,APC WIPES,1.0,4.421808951258594,4.356091606399091,1.0,,,7,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202129.0,29.0,,,,,,,,0.014862095034838
7.0,,3.7081329928536304,2022,2022-02-19,2022-02-13,Other Total US Drug|Feature Only|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2022-02-13|2022-02-19|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Feature Only,Other Total US Drug,APC WIPES,1.0,4.443112028518877,4.443112028518877,-0.0,,,2,240844.40767308508,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202207.0,7.0,,,,,,,,0.1654198748417005
7.0,,4.2741335957215805,2022,2022-07-02,2022-06-26,Other Total US Drug|Feature Only|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2022-06-26|2022-07-02|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Feature Only,Other Total US Drug,APC WIPES,1.0,4.501841014684685,4.2741335957215805,1.0,,,6,240844.40767308508,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202226.0,26.0,,,,,,,,0.0505809552626002
7.0,,4.181435996048972,2022,2022-08-13,2022-08-07,Other Total US Drug|Feature Only|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2022-08-07|2022-08-13|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Feature Only,Other Total US Drug,APC WIPES,1.0,4.493629645097106,4.181435996048972,1.0,,,8,240844.40767308508,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202232.0,32.0,,,,,,,,0.0694747172564079
7.0,,4.086002192674588,2022,2022-12-24,2022-12-18,Other Total US Drug|Feature Only|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2022-12-18|2022-12-24|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Feature Only,Other Total US Drug,APC WIPES,1.0,4.6391453774136,4.340835014695503,0.5393004396480966,,,12,240844.40767308508,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202251.0,51.0,,,,,,,,0.1192338544577791
7.0,,3.9250865246924143,2022,2022-12-31,2022-12-25,Other Total US Drug|Feature Only|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2022-12-25|2022-12-31|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,Feature Only,Other Total US Drug,APC WIPES,1.0,4.6391453774136,3.9250865246924143,1.0,,,12,240844.40767308508,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202252.0,52.0,,,,,,,,0.1539203440783926
7.0,,5.793185735682497,2021,2021-10-23,2021-10-17,Other Total US Drug|Feature Only|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-10-17|2021-10-23|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT,Feature Only,Other Total US Drug,APC WIPES,1.0,7.257774346574218,6.031555327164633,0.837244677645688,,,10,299100.05246266664,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNTOther Total US Drug,202142.0,42.0,,,,,,,,0.2017958317459992
7.0,,6.005603799103601,2021,2021-09-11,2021-09-05,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2021-09-05|2021-09-11|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.888129314437194,6.181880486758535,0.8002588201789245,,,9,621829.7858729332,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202136.0,36.0,,,,,,,,0.1281226694574188
7.0,,6.630750738476113,2022,2022-01-15,2022-01-09,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-01-09|2022-01-15|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.748035522973505,6.748035522973505,-0.0,,,1,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202202.0,2.0,,,,,,,,0.0173805819631652
7.0,,6.543021343235713,2022,2022-01-22,2022-01-16,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-01-16|2022-01-22|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.748035522803214,6.543021343235713,1.0,,,1,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202203.0,3.0,,,,,,,,0.0303813130317274
7.0,,6.493910695888509,2022,2022-02-05,2022-01-30,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-01-30|2022-02-05|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.863208064072982,6.863208064072982,-0.0,,,2,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202205.0,5.0,,,,,,,,0.0538082722739593
7.0,,5.585270979535009,2022,2022-02-12,2022-02-06,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-02-06|2022-02-12|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.748035523207039,6.365579344632395,0.3289197117817514,,,2,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202206.0,6.0,,,,,,,,0.172311562331465
7.0,,6.370024038005345,2022,2022-03-12,2022-03-06,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-03-06|2022-03-12|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.8632080633839685,6.794484552300884,0.1393465877779083,,,3,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202210.0,10.0,,,,,,,,0.0718591103204082
7.0,,5.879748291582021,2022,2022-04-09,2022-04-03,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-04-03|2022-04-09|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,6.987229579416126,6.244194223610562,0.670923620983894,,,4,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202214.0,14.0,,,,,,,,0.1585007727664573
7.0,,6.777722114143655,2022,2022-07-09,2022-07-03,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-07-03|2022-07-09|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.352636915599499,7.117423215536825,0.4091279255066085,,,7,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202227.0,27.0,,,,,,,,0.0781916485276313
7.0,,7.154073940868311,2022,2022-10-15,2022-10-09,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-10-09|2022-10-15|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.724799268948312,7.589752176788169,0.2366236182551425,,,10,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202241.0,41.0,,,,,,,,0.0738822211697032
7.0,,7.218169337223589,2022,2022-10-29,2022-10-23,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-10-23|2022-10-29|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.724799269353205,7.62984519143751,0.1874229529166526,,,10,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202243.0,43.0,,,,,,,,0.0655848669284627
7.0,,7.194620362366252,2022,2022-12-24,2022-12-18,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-12-18|2022-12-24|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.844431681544114,7.612451677051752,0.3569959427389813,,,12,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202251.0,51.0,,,,,,,,0.0828372717818037
7.0,,7.290874322892309,2022,2022-12-31,2022-12-25,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE|2022-12-25|2022-12-31|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,7.844431680746102,7.490966200386753,0.6385345174161824,,,12,545067.204144925,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 12.5 OUNCEOther Total US Drug,202252.0,52.0,,,,,,,,0.0705669168121486
7.0,,7.965513170660616,2021,2021-08-28,2021-08-22,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE|2021-08-22|2021-08-28|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,8.465194769111363,7.965513170660616,1.0,,,8,573554.0956868462,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 1 X 19 OUNCEOther Total US Drug,202134.0,34.0,,,,,,,,0.0590277733802457
7.0,,12.89793795620438,2021,2021-08-14,2021-08-08,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCE|2021-08-08|2021-08-14|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,13.005585585585584,1.289793795620438,1.0,,,8,92892.9332645,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCEOther Total US Drug,202132.0,32.0,,,,,,,,0.0082770305629691
7.0,,15.725733806439806,2021,2021-09-25,2021-09-19,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCE|2021-09-19|2021-09-25|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,15.725733806439806,1.5725733806439806,0.0,,,9,92892.9332645,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCEOther Total US Drug,202138.0,38.0,,,,,,,,0.0
7.0,,13.705381750465548,2021,2022-01-01,2021-12-26,Other Total US Drug|Feature Only|DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCE|2021-12-26|2022-01-01|unknown|SURFACECARE,unknown,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCE,Feature Only,Other Total US Drug,DISINFECTANT SPRAY,1.0,13.978193304586547,1.370538175046555,0.999999999999994,,,12,92892.9332645,DISINFECTANT SPRAY | AEROSOL | LYSOL | LYSOL SB | 2 X 19 OUNCEOther Total US Drug,202152.0,52.0,,,,,,,,0.0195169395769827
7.0,,4.287797289438973,2021,2021-02-13,2021-02-07,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-02-07|2021-02-13|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,4.446262641231493,4.446262641231493,-0.0,,,2,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202106.0,6.0,,,,,,,,0.0356401239825611
7.0,,4.150721317058293,2021,2021-02-20,2021-02-14,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-02-14|2021-02-20|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,4.446262641231493,4.409280515494217,0.1251335184368408,,,2,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202107.0,7.0,,,,,,,,0.0664696056037172
7.0,,3.970084743369144,2021,2021-03-06,2021-02-28,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-02-28|2021-03-06|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,4.446262641231494,4.396235422607033,0.1050599342158512,,,3,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202109.0,9.0,,,,,,,,0.1070962145705503
7.0,,4.234281319989096,2021,2021-03-27,2021-03-21,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-03-21|2021-03-27|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,4.446262641231493,4.385005441781991,0.2889745147849847,,,3,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202112.0,12.0,,,,,,,,0.0476762931808463
7.0,,4.289411972191823,2021,2021-04-03,2021-03-28,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-03-28|2021-04-03|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,4.446262641231494,4.43035915381163,0.1013925379931969,,,3,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202113.0,13.0,,,,,,,,0.0352769689278245
7.0,,4.163902783314249,2021,2021-04-10,2021-04-04,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-04-04|2021-04-10|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,4.446262641231494,4.443299930848179,0.0104926755707031,,,4,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202114.0,14.0,,,,,,,,0.0635049885040165
7.0,,3.7148274883297137,2021,2021-05-08,2021-05-02,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT|2021-05-02|2021-05-08|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,4.446262641231494,4.33754044465581,0.1486422906314471,,,5,271685.52296617074,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 35 COUNTOther Total US Drug,202118.0,18.0,,,,,,,,0.1645056110988514
7.0,,5.874771518028258,2021,2021-05-15,2021-05-09,Other Total US Drug|No Tactic|APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT|2021-05-09|2021-05-15|unknown|SURFACECARE,unknown,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNT,No Tactic,Other Total US Drug,APC WIPES,1.0,6.576256789166727,6.379037263468492,0.2811456402757523,,,5,299100.05246266664,APC WIPES | DISPENSER_CANISTER | LYSOL | LYSOL SB | 1 X 80 COUNTOther Total US Drug,202119.0,19.0,,,,,,,,0.1066693855833074
